redirect_type,old_path,new_slug,redirect_target,redirect_rule,notes,old_url
NOT_MIGRATED,services,,,,Page does not exist in new site,https://thingsboard.io/docs/services/
NOT_MIGRATED,services/consulting,,,,Page does not exist in new site,https://thingsboard.io/docs/services/consulting/
NOT_MIGRATED,services/customers-full-reviews,,,,Page does not exist in new site,https://thingsboard.io/docs/services/customers-full-reviews/
NOT_MIGRATED,services/device-management,,,,Page does not exist in new site,https://thingsboard.io/docs/services/device-management/
NOT_MIGRATED,services/iot-solutions,,,,Page does not exist in new site,https://thingsboard.io/docs/services/iot-solutions/
NOT_MIGRATED,services/monitoring-dashboard,,,,Page does not exist in new site,https://thingsboard.io/docs/services/monitoring-dashboard/
NOT_MIGRATED,services/support,,,,Page does not exist in new site,https://thingsboard.io/docs/services/support/
NOT_MIGRATED,services/trainings,,,,Page does not exist in new site,https://thingsboard.io/docs/services/trainings/
NOT_MIGRATED,trendz/activation/how-to,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/activation/how-to/
NOT_MIGRATED,trendz/activation/private-cloud,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/activation/private-cloud/
NOT_MIGRATED,trendz/activation/public-cloud,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/activation/public-cloud/
NOT_MIGRATED,trendz/activation/self-managed,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/activation/self-managed/
NOT_MIGRATED,trendz/ai-assistance-overview,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/ai-assistance-overview/
NOT_MIGRATED,trendz/ai-assistance-prompts,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/ai-assistance-prompts/
NOT_MIGRATED,trendz/ai-assistance-widget,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/ai-assistance-widget/
NOT_MIGRATED,trendz/ai-widget-summary,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/ai-widget-summary/
NOT_MIGRATED,trendz/anomaly/alarms,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/anomaly/alarms/
NOT_MIGRATED,trendz/anomaly/build,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/anomaly/build/
NOT_MIGRATED,trendz/anomaly/overview,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/anomaly/overview/
NOT_MIGRATED,trendz/anomaly/refresh-reprocess,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/anomaly/refresh-reprocess/
NOT_MIGRATED,trendz/anomaly/save-to-tb,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/anomaly/save-to-tb/
NOT_MIGRATED,trendz/anomaly/visualization,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/anomaly/visualization/
NOT_MIGRATED,trendz/background-jobs,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/background-jobs/
NOT_MIGRATED,trendz/cache-settings,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/cache-settings/
NOT_MIGRATED,trendz/calculations/batch,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/calculations/batch/
NOT_MIGRATED,trendz/calculations/native,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/calculations/native/
NOT_MIGRATED,trendz/calculations/overview,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/calculations/overview/
NOT_MIGRATED,trendz/calculations/save-to-thingsboard,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/calculations/save-to-thingsboard/
NOT_MIGRATED,trendz/calculations/time-to-value,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/calculations/time-to-value/
NOT_MIGRATED,trendz/configuration-properties,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/configuration-properties/
NOT_MIGRATED,trendz/connect-thingsboard,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/connect-thingsboard/
NOT_MIGRATED,trendz/custom-ai-model-configuration,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/custom-ai-model-configuration/
NOT_MIGRATED,trendz/custom-translation,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/custom-translation/
NOT_MIGRATED,trendz/data-filtering,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/data-filtering/
NOT_MIGRATED,trendz/data-grouping-aggregation,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/data-grouping-aggregation/
NOT_MIGRATED,trendz/embed-visuals,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/embed-visuals/
NOT_MIGRATED,trendz/getting-started,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/getting-started/
NOT_MIGRATED,trendz/group-by-category,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/group-by-category/
NOT_MIGRATED,trendz/group-by-time,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/group-by-time/
NOT_MIGRATED,trendz/guide/analyze-building-energy-usage-and-carbon-emissions,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/guide/analyze-building-energy-usage-and-carbon-emissions/
NOT_MIGRATED,trendz/guide/detect-anomalies-in-heat-pumps,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/guide/detect-anomalies-in-heat-pumps/
NOT_MIGRATED,trendz/guide/industrial-oee-score-monitoring,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/guide/industrial-oee-score-monitoring/
NOT_MIGRATED,trendz/guide/occupancy-analysis-of-the-building,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/guide/occupancy-analysis-of-the-building/
NOT_MIGRATED,trendz/guide/predict-next-maintenance-date-of-equipment,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/guide/predict-next-maintenance-date-of-equipment/
NOT_MIGRATED,trendz/guides,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/guides/
NOT_MIGRATED,trendz/install/cloud,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/cloud/
NOT_MIGRATED,trendz/install/docker,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/docker/
NOT_MIGRATED,trendz/install/docker-windows,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/docker-windows/
NOT_MIGRATED,trendz/install/installation-options,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/installation-options/
NOT_MIGRATED,trendz/install/kubernetes,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/kubernetes/
NOT_MIGRATED,trendz/install/old-docker-migrate,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/old-docker-migrate/
NOT_MIGRATED,trendz/install/python-executor-configuration,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/python-executor-configuration/
NOT_MIGRATED,trendz/install/rhel,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/rhel/
NOT_MIGRATED,trendz/install/trndz-upgrade-instructions,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/trndz-upgrade-instructions/
NOT_MIGRATED,trendz/install/trndz-upgrade-instructions-kubernetes,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/trndz-upgrade-instructions-kubernetes/
NOT_MIGRATED,trendz/install/ubuntu,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/ubuntu/
NOT_MIGRATED,trendz/install/upgrade-instructions,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/
NOT_MIGRATED,trendz/install/upgrade-instructions/centos/v1-10-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-10-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/centos/v1-11-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-11-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/centos/v1-12-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-12-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/centos/v1-13-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-13-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/centos/v1-14-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-14-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/centos/v1-15-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-15-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/centos/v1-8-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-8-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/centos/v1-9-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-9-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/docker/v1-10-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-10-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/docker/v1-11-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-11-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/docker/v1-12-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-12-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/docker/v1-13-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-13-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/docker/v1-14-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-14-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/docker/v1-15-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-15-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/docker/v1-8-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-8-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/docker/v1-9-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-9-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/ubuntu/v1-10-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-10-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/ubuntu/v1-11-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-11-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/ubuntu/v1-12-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-12-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/ubuntu/v1-13-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-13-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/ubuntu/v1-14-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-14-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/ubuntu/v1-15-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-15-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/ubuntu/v1-8-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-8-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/ubuntu/v1-9-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-9-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/windows/v1-10-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-10-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/windows/v1-11-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-11-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/windows/v1-12-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-12-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/windows/v1-13-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-13-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/windows/v1-14-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-14-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/windows/v1-15-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-15-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/windows/v1-8-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-8-x/
NOT_MIGRATED,trendz/install/upgrade-instructions/windows/v1-9-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-9-x/
NOT_MIGRATED,trendz/install/windows,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/install/windows/
NOT_MIGRATED,trendz/metric/generate-new-metric,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/metric/generate-new-metric/
NOT_MIGRATED,trendz/metric/overview,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/metric/overview/
NOT_MIGRATED,trendz/metric/use-in-thingsboard,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/metric/use-in-thingsboard/
NOT_MIGRATED,trendz/mix-sql-datasource,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/mix-sql-datasource/
NOT_MIGRATED,trendz/post-installation-steps,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/post-installation-steps/
NOT_MIGRATED,trendz/predict-remaining-time,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/predict-remaining-time/
NOT_MIGRATED,trendz/predict-with-python-models,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/predict-with-python-models/
NOT_MIGRATED,trendz/prediction,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/prediction/
NOT_MIGRATED,trendz/prediction-save-to-tb,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/prediction-save-to-tb/
NOT_MIGRATED,trendz/releases,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/
NOT_MIGRATED,trendz/releases/release-policy,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/release-policy/
NOT_MIGRATED,trendz/releases/releases-table,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/releases-table/
NOT_MIGRATED,trendz/releases/releases-table/v1-10-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/releases-table/v1-10-x/
NOT_MIGRATED,trendz/releases/releases-table/v1-11-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/releases-table/v1-11-x/
NOT_MIGRATED,trendz/releases/releases-table/v1-12-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/releases-table/v1-12-x/
NOT_MIGRATED,trendz/releases/releases-table/v1-13-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/releases-table/v1-13-x/
NOT_MIGRATED,trendz/releases/releases-table/v1-14-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/releases-table/v1-14-x/
NOT_MIGRATED,trendz/releases/releases-table/v1-15-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/releases-table/v1-15-x/
NOT_MIGRATED,trendz/releases/releases-table/v1-8-x,,,,Page does not exist in new site,https://thingsboard.io/docs/trendz/releases/releases-table/v1-8-x/
